WELL_NAME,D_DATE,OIL,GAS,GAS_SALES,WATER
WELL A,2/22/23,28.89,50.07,21.48,28.08
WELL A,2/23/23,34.06,2,0,31.99
WELL A,2/24/23,31.99,2,0,33.12
WELL A,2/25/23,29.32,2,0,35.38
WELL A,2/26/23,28.65,214.23,107.91,-5.09
WELL A,2/27/23,25.52,2,0,26.57
WELL A,2/28/23,23.08,92.01,60.35,27.02
WELL A,3/1/23,20.25,29.11,27.11,26.23
WELL A,3/2/23,18.29,33.12,21.4,-13.94
WELL A,3/3/23,20.51,21.88,19.88,30.34
WELL A,3/4/23,22.08,49.7,21.31,9.33
WELL A,3/5/23,23.71,38.8,21.66,-11
WELL A,3/6/23,21.81,37.2,21.23,43.84
WELL A,3/7/23,35.33,23.2,21.2,25.24
WELL A,3/8/23,3.93,16.63,14.63,24.57
WELL A,3/9/23,21.82,14.46,12.46,30.06
WELL A,3/10/23,13.82,17.67,15.67,28.83
WELL A,3/11/23,32.24,112.55,15.87,-16.69
WELL A,3/12/23,15.99,28.37,16.28,1.01
WELL A,3/13/23,19.92,31.2,19.5,-8.14
WELL A,3/14/23,19.52,22.06,20.06,9.42
WELL A,3/15/23,22.85,46.72,19.11,-15.63
WELL A,3/16/23,7.53,21,19,13.57
WELL A,3/17/23,17.21,20.81,18.81,14.47
WELL A,3/18/23,16.8,17.63,15.63,14.92
WELL A,3/19/23,6.39,2,0,-21.48
WELL A,3/20/23,5.65,2,0,36.3
WELL A,3/21/23,6.29,2,0,14.28
WELL A,3/22/23,0,2,0,-17.2
WELL A,3/23/23,13.33,2,0,25
WELL A,3/24/23,6.8,2,0,15
WELL A,3/25/23,6.69,2,0,-4.78
WELL A,3/26/23,5.15,2,0,15.94
WELL A,3/27/23,6.76,2,0,13.33
WELL A,3/28/23,5.69,2,0,-4.36
WELL A,3/29/23,5.51,2,0,16.01
WELL A,3/30/23,5.32,2,0,15.87
WELL A,3/31/23,21.99,37.24,14.78,22.07
WELL A,4/1/23,22.5,18.16,16.16,24.62
WELL A,4/2/23,27.68,17.11,15.11,40.2
WELL A,4/3/23,26.39,63.76,12.16,38.06
WELL A,4/4/23,24.4,15.11,13.11,34.54
WELL A,4/5/23,24.79,13.18,11.18,32.28
WELL A,4/6/23,21.71,38.19,11.16,11.14
WELL A,4/7/23,25.52,13.08,11.08,34.04
WELL A,4/8/23,24.79,8.38,6.38,36.18
WELL A,4/9/23,26.54,53.93,6.73,14.66
WELL A,4/10/23,13.2,11.65,9.65,34.54
WELL A,4/11/23,15.1,10.65,8.65,29.27
WELL A,4/12/23,47.53,45.17,9.55,17.06
WELL A,4/13/23,23.08,11.88,9.88,36.19
WELL A,4/14/23,27.86,12.53,10.53,32.86
WELL A,4/15/23,24.75,38.88,10.84,25.62
WELL A,4/16/23,28.55,12.94,10.94,43.43
WELL A,4/17/23,27.16,12.98,10.98,40.39
WELL A,4/18/23,29.28,53.54,10.58,26.8
WELL A,4/19/23,25.81,12.27,10.27,40.25
WELL A,4/20/23,23.69,12.24,10.24,37.5
WELL A,4/21/23,27.92,49.1,10.82,12.43
WELL A,4/22/23,29.41,12.99,10.99,36.05
WELL A,4/23/23,29.72,13.09,11.09,43
WELL A,4/24/23,27.46,49.38,11.09,12.63
WELL A,4/25/23,25.34,13.14,11.14,38.08
WELL A,4/26/23,28.06,13.14,11.14,33.73
WELL A,4/27/23,27.69,50.11,9.78,9.57
WELL A,4/28/23,23.85,12.02,10.02,31.57
WELL A,4/29/23,26.73,12.75,10.75,29.46
WELL A,4/30/23,24.57,39.72,11.91,15.48
WELL A,5/1/23,28.79,2,0,42.71
WELL A,5/2/23,29.93,2,0,41.78
WELL A,5/3/23,27.16,100.21,55.35,18
WELL A,5/4/23,24.41,2,0,29.04
WELL A,5/5/23,24.87,2,0,42.24
WELL A,5/6/23,28.16,75.97,37.25,38.2
WELL A,5/7/23,26.84,2,0,34.48
WELL A,5/8/23,27,2,0,14.6
WELL A,5/9/23,29.92,77.04,35.39,-16.29
WELL A,5/10/23,25.04,2,0,6.83
WELL A,5/11/23,25.38,2,0,31.37
WELL A,5/12/23,35.46,86.08,40.18,11.43
WELL A,5/13/23,19.36,2,0,42.4
WELL A,5/14/23,25.54,2,0,36.65
WELL A,5/15/23,30.66,87.11,44.06,18.62
WELL A,5/16/23,33.7,2,0,52.33
WELL A,5/17/23,30.67,2,0,43.88
WELL A,5/18/23,30.67,87.71,39.24,22.28
WELL A,5/19/23,28.03,2,0,40.1
WELL A,5/20/23,32.83,2,0,38.66
WELL A,5/21/23,28.78,92.54,41.65,26.06
WELL A,5/22/23,31.23,2,0,42.62
WELL A,5/23/23,30.47,2,0,46.39
WELL A,5/24/23,46.21,143.58,62.12,16.45
WELL A,5/25/23,25.83,2,0,45.21
WELL A,5/26/23,37.03,2,0,41.38
WELL A,5/27/23,36.11,139.79,60.98,22.69
WELL A,5/28/23,35.88,2,0,38.95
WELL A,5/29/23,39.55,2,0,36.54
WELL A,5/30/23,38.4,133.74,60.52,22.15
WELL A,5/31/23,32.65,2,0,61.59
WELL A,6/1/23,37.94,2,0,33.45
WELL A,6/2/23,14.72,146.78,64.71,-20
WELL A,6/3/23,28.52,2,0,0
WELL A,6/4/23,63.02,2,0,116.84
WELL A,6/5/23,33.95,128.62,57.26,-0.2
WELL A,6/6/23,37.26,2,0,40.15
WELL A,6/7/23,34.49,2,0,38.77
WELL A,6/8/23,35.48,147.24,62.85,23.29
WELL A,6/9/23,36.66,2,0,48.31
WELL A,6/10/23,39.12,2,0,43.75
WELL A,6/11/23,34.82,159.39,59.63,25.66
WELL A,6/12/23,20.46,2,0,40.29
WELL A,6/13/23,48.99,2,0,43.02
WELL A,6/14/23,36.85,145.22,59.63,18.46
WELL A,6/15/23,144.22,2,0,44.66
WELL A,6/16/23,-71.89,2,0,41.02
WELL A,6/17/23,35.97,142.29,58.66,20.92
WELL A,6/18/23,34.62,2,0,42.84
WELL A,6/19/23,34.85,2,0,40.1
WELL A,6/20/23,41.59,146.32,49.5,22.2
WELL A,6/21/23,16.86,2,0,40.29
WELL A,6/22/23,17.75,2,0,38.46
WELL A,6/23/23,61.34,147.66,61.1,25.11
WELL A,6/24/23,243.42,2,0,39.74
WELL A,6/25/23,-183.17,2,0,38.1
WELL A,6/26/23,35.4,149.73,68.11,23.21
WELL A,6/27/23,33.75,2,0,40.27
WELL A,6/28/23,34.93,2,0,42.34
WELL A,6/29/23,32.8,160.49,71.69,21.46
WELL A,6/30/23,34.45,2,0,39.89
WELL A,7/1/23,35.15,2,0,38.58
WELL A,7/2/23,33.03,146.92,62.99,22.33
WELL A,7/3/23,34.23,2,0,31.61
WELL A,7/4/23,32.58,2,0,38.2
WELL A,7/5/23,27.75,147.65,61.88,17.31
WELL A,7/6/23,116.97,2,0,37.65
WELL A,7/7/23,-65.73,2,0,33.76
WELL A,7/8/23,24.44,142.39,58.22,14.93
WELL A,7/9/23,24.26,2,0,28.52
WELL A,7/10/23,22.04,97.78,43.67,19.16
WELL A,7/11/23,12.15,30.17,12.21,37.19
WELL A,7/12/23,20.93,2,0,39.79
WELL A,7/13/23,24.96,2,0,35.42
WELL A,7/14/23,24.99,62.57,60.57,18.25
WELL A,7/15/23,27.33,2,0,40
WELL A,7/16/23,25.37,2,0,33.75
WELL A,7/17/23,1.17,1,0,7.92
WELL A,7/18/23,1.56,1.33,0,0
WELL A,7/19/23,37.67,252.19,40.78,29.17
WELL A,7/20/23,37.77,35.34,0,5
WELL A,7/21/23,13.35,2,0,50.21
WELL A,7/22/23,18.35,2,0,37.5
WELL A,7/23/23,24.01,115.57,9.34,15.5
WELL A,7/24/23,13.08,2,0,25.62
WELL A,7/25/23,3.51,2,0,-12.92
WELL A,7/26/23,5.27,65.39,33.81,-30.67
WELL A,7/27/23,9.76,2,0,29.79
WELL A,7/28/23,13.63,2,0,47.5
WELL A,7/29/23,15.62,72.43,61.04,-9.91
WELL A,7/30/23,10.66,2,0,77.15
WELL A,7/31/23,22.24,2,0,68.56
WELL A,8/1/23,55.47,113.83,44.02,15.43
WELL A,8/2/23,28.38,2,0,32.91
WELL A,8/3/23,12.72,2,0,44.23
WELL A,8/4/23,28.15,149.57,54.18,17.36
WELL A,8/5/23,29.28,2,0,36.4
WELL A,8/6/23,30.77,109.39,38.15,21.09
WELL A,8/7/23,34.21,36.62,9.89,-3
WELL A,8/8/23,22.12,2,0,77.5
WELL A,8/9/23,41.21,2,0,43.41
WELL A,8/10/23,161.69,151.07,40.98,122.73
WELL A,8/11/23,-99.19,2,0,-46.02
WELL A,8/12/23,36.28,2,0,41.14
WELL A,8/13/23,40.38,185.69,41.33,-4.8
WELL A,8/14/23,34.02,2,0,42.95
WELL A,8/15/23,33.38,2,0,35.11
WELL A,8/16/23,34.62,126.05,44.22,9.11
WELL A,8/17/23,36.68,2,0,42.84
WELL A,8/18/23,33.8,2,0,34.77
WELL A,8/19/23,232.39,162.02,43.1,15.16
WELL A,8/20/23,-163.93,2,0,39.55
WELL A,8/21/23,34.91,2,0,35.45
WELL A,8/22/23,13.74,165.91,44.86,23
WELL A,8/23/23,23.09,2,0,36.36
WELL A,8/24/23,74.5,2,0,37.61
WELL A,8/25/23,33.25,166.61,42.74,13.34
WELL A,8/26/23,36.35,2,0,34.89
WELL A,8/27/23,37.23,2,0,39.77
WELL A,8/28/23,37.36,193.81,44.16,17.75
WELL A,8/29/23,45.76,2,0,36.36
WELL A,8/30/23,32.16,2,0,37.05
WELL A,8/31/23,26.38,145.07,45.92,35.36
WELL A,9/1/23,0,0,0,0
WELL A,9/2/23,0,0,0,0
WELL A,9/3/23,0,0,0,0
WELL A,9/4/23,0,0,0,0
WELL A,9/5/23,0,0,0,0
WELL A,9/6/23,0,0,0,0
WELL A,9/7/23,0,0,0,0
WELL A,9/8/23,0,0,0,0
WELL A,9/9/23,0,0,0,0
WELL A,9/10/23,0,0,0,0
WELL A,9/11/23,0,0,0,0
WELL A,9/12/23,12.51,75.85,20.56,39.31
WELL A,9/13/23,60.23,2,0,40.45
WELL A,9/14/23,41.48,2,0,36.39
WELL A,9/15/23,81.96,166.15,71.37,32.54
WELL A,9/16/23,28.18,2,0,39.44
WELL A,9/17/23,27.02,2,0,39.82
WELL A,9/18/23,26.04,114.8,33,16.69
WELL A,9/19/23,146.24,2,0,44.13
WELL A,9/20/23,12.58,2,0,18.51
WELL A,9/21/23,13.08,114.53,34.62,59.7
WELL A,9/22/23,16.09,2,0,0
WELL A,9/23/23,67.67,2,0,0
WELL A,9/24/23,-13.92,104.52,32.73,73.08
WELL A,9/25/23,35.2,2,0,-15.47
WELL A,9/26/23,-45.07,2,0,88.13
WELL A,9/27/23,18.49,113.26,37.42,16.97
WELL A,9/28/23,3.02,2,0,32.59
WELL A,9/29/23,16.56,2,0,37.16
WELL A,9/30/23,-45.5,139.18,47.13,38.86
WELL A,10/1/23,32.92,2,0,48.77
WELL A,10/2/23,27.14,2,0,33.13
WELL A,10/3/23,24.52,106.84,35.86,19.88
WELL A,10/4/23,25.46,2,0,36.31
WELL A,10/5/23,25.69,2,0,39.44
WELL A,10/6/23,97.22,117.24,35.04,13.99
WELL A,10/7/23,-40.49,2,0,34.03
WELL A,10/8/23,25.11,2,0,47.38
WELL A,10/9/23,22.67,117.51,34.49,18.72
WELL A,10/10/23,23.08,2,0,42.57
WELL A,10/11/23,29.5,2,0,35.83
WELL A,10/12/23,21.54,111.22,35.04,14.55
WELL A,10/13/23,22.97,2,0,34.15
WELL A,10/14/23,25.35,2,0,34.15
WELL A,10/15/23,25.46,111.76,36.95,18.64
WELL A,10/16/23,30.45,2,0,30.9
WELL A,10/17/23,89.9,2,0,47.5
WELL A,10/18/23,22.48,111.76,33.39,18.64
WELL A,10/19/23,-44.66,2,0,33.67
WELL A,10/20/23,24.63,2,0,35.23
WELL A,10/21/23,27.24,115.87,34.76,27.05
WELL A,10/22/23,-51.81,2,0,34.15
WELL A,10/23/23,165.77,2,0,43.05
WELL A,10/24/23,-43.7,123.26,37.5,52.03
WELL A,10/25/23,24.76,2,0,36.92
WELL A,10/26/23,35.21,2,0,41.36
WELL A,10/27/23,16.21,111.49,33.39,14.59
WELL A,10/28/23,25.35,2,0,33.31
WELL A,10/29/23,24.41,2,0,31.87
WELL A,10/30/23,18.96,112.86,35.04,17.03
WELL A,10/31/23,23.62,2,0,29.82
WELL A,11/1/23,12.5,2,0,31.38
WELL A,11/2/23,28.44,104.92,35.58,6.17
WELL A,11/3/23,10.35,2,0,31.99
WELL A,11/4/23,76.87,2,0,39.68
WELL A,11/5/23,60.08,130.65,39.69,13.63
WELL A,11/6/23,-53.22,2,0,35.47
WELL A,11/7/23,23.57,2,0,38.72
WELL A,11/8/23,23.58,110.67,34.49,27.21
WELL A,11/9/23,93.93,2,0,48.57
WELL A,11/10/23,-46.46,2,0,32.52
WELL A,11/11/23,28.7,188.74,60.28,28.77
WELL A,11/12/23,24.55,2,0,32.88
WELL A,11/13/23,26.81,2,0,65.75
WELL A,11/14/23,26.79,222.51,71.81,10.16
WELL A,11/15/23,122.72,2,0,43.44
WELL A,11/16/23,-61.37,2,0,50.63
WELL A,11/17/23,30.24,215.89,67.22,25.47
WELL A,11/18/23,32.88,2,0,38.12
WELL A,11/19/23,27.77,2,0,79.84
WELL A,11/20/23,27.79,212.84,64.17,18.62
WELL A,11/21/23,27,2,0,31.87
WELL A,11/22/23,194.21,2,0,67.5
WELL A,11/23/23,-134.08,179.23,69.26,32.81
WELL A,11/24/23,28.21,2,0,39.38
WELL A,11/25/23,26.33,2,0,35.47
WELL A,11/26/23,26.62,203.16,69.77,34.59
WELL A,11/27/23,202.16,2,0,35.78
WELL A,11/28/23,-134.2,2,0,36.56
WELL A,11/29/23,26.91,2,0,64.22
WELL A,11/30/23,16.2,267.84,100.84,14.18
WELL A,12/1/23,24.15,2,0,31.25
WELL A,12/2/23,36.45,2,0,35.78
WELL A,12/3/23,19.85,206.22,63.66,48.41
WELL A,12/4/23,32.15,2,0,42.34
WELL A,12/5/23,121.63,2,0,34.84
WELL A,12/6/23,-60.66,224.04,69.26,39.75
WELL A,12/7/23,27.67,2,0,-97.93
WELL A,12/8/23,28.84,2,0,15.99
WELL A,12/9/23,24.49,124.52,40.43,204.13
WELL A,12/10/23,124.65,2,0,-17.73
WELL A,12/11/23,-64.59,2,0,-19.33
WELL A,12/12/23,19.12,67.97,6.08,128.24
WELL A,12/13/23,23.6,2,0,-5.52
WELL A,12/14/23,23.9,2,0,22.09
WELL A,12/15/23,17.33,73.75,7.9,57.18
WELL A,12/16/23,26.08,2,0,-11.77
WELL A,12/17/23,-48.3,2,0,36.19
WELL A,12/18/23,102.71,98.67,2.13,87.43
WELL A,12/19/23,30.18,2,0,48.11
WELL A,12/20/23,33.77,2,0,41.72
WELL A,12/21/23,30.03,230.92,148.05,17.77
WELL A,12/22/23,25.76,2,0,49.13
WELL A,12/23/23,32.99,2,0,31.83
WELL A,12/24/23,24.5,115.7,40.13,8.62
WELL A,12/25/23,13.9,2,0,-7.99
WELL A,12/26/23,12.55,2,0,26.02
WELL A,12/27/23,146.7,119.04,41.95,110.84
WELL A,12/28/23,-68.26,2,0,-54.65
WELL A,12/29/23,25.9,2,0,-11.77
WELL A,12/30/23,26.59,116,41.04,180.61
WELL A,12/31/23,27.19,2,0,31.83
WELL A,1/1/24,111.79,2,0,30.96
WELL A,1/2/24,-61.75,116.61,41.95,25.2
WELL A,1/3/24,23.75,2,0,29.36
WELL A,1/4/24,30.25,2,0,28.49
WELL A,1/5/24,20.68,95.29,33.74,3.56
WELL A,1/6/24,22.4,2,0,-1.11
WELL A,1/7/24,20.35,2,0,-16.94
WELL A,1/8/24,19.03,102.59,25.89,101.2
WELL A,1/9/24,20.64,2,0,-18.5
WELL A,1/10/24,19.21,2,0,22.83
WELL A,1/11/24,123.66,207.81,0,74.67
WELL A,1/12/24,-84.81,2,0,24
WELL A,1/13/24,22.29,2,0,17.33
WELL A,1/14/24,23.2,100.38,0,8.67
WELL A,1/15/24,21.01,2,0,17.33
WELL A,1/16/24,21.56,2,0,25
WELL A,1/17/24,242.99,98.73,0,32.5
WELL A,1/18/24,-196.25,2,0,17.33
WELL A,1/19/24,19.38,2,0,-39.17
WELL A,1/20/24,19.18,94.61,0,100.83
WELL A,1/21/24,22.1,2,0,20.17
WELL A,1/22/24,17.9,2,0,20.5
WELL A,1/23/24,17.35,96.67,0,12.67
WELL A,1/24/24,0,0,0,0
WELL B,9/20/15,192,17,36.64,2838
WELL B,9/21/15,170.66,6.5,16,1520.69
WELL B,9/22/15,0,0,0,0
WELL B,9/23/15,168.75,7.39,19.88,1824.04
WELL B,9/24/15,129.71,0.01,0.03,1963.64
WELL B,9/25/15,612,186,515.97,152
WELL B,9/26/15,79,95,324.52,1292
WELL B,9/27/15,159,133,389.69,1439
WELL B,9/28/15,170,156,205.71,1440
WELL B,9/29/15,100.61,32.67,112.88,1136.75
WELL B,9/30/15,369,140,234.17,1927
WELL B,10/1/15,192.53,53.53,297,2074.17
WELL B,10/2/15,274.44,6.88,22.45,3099.53
WELL B,10/3/15,156.64,81.01,174.18,1933.24
WELL B,10/4/15,217.45,143.49,236.22,2141.2
WELL B,10/5/15,115.1,116.82,146.4,1468.01
WELL B,10/6/15,336,447,782.94,1503
WELL B,10/7/15,406,150,316.41,1783
WELL B,10/8/15,409,145,288.63,1749
WELL B,10/9/15,327.53,512.18,668.38,2556.97
WELL B,10/10/15,311.31,209.89,308.09,2238.05
WELL B,10/11/15,373.28,289,424.38,2723.81
WELL B,10/12/15,398.18,290.68,417,2192.54
WELL B,10/13/15,347.67,118.3,432.45,1347.34
WELL B,10/14/15,294.91,61.73,83.67,1626.71
WELL B,10/15/15,281.31,110.23,146.24,1372.42
WELL B,10/16/15,33.28,18.67,20.85,187.1
WELL B,10/17/15,256.65,91.38,176.7,1368.99
WELL B,10/18/15,326.9,179.76,253.58,1746.25
WELL B,10/19/15,277.85,128.24,182.31,1687.51
WELL B,10/20/15,288.53,121.01,180.66,1602.38
WELL B,10/21/15,214.22,96.52,147.35,1131.38
WELL B,10/22/15,227.92,101.74,149.25,1286.67
WELL B,10/23/15,275.63,165.59,253.96,1478.84
WELL B,10/24/15,282.17,152.02,234.26,1605.37
WELL B,10/25/15,209.64,91.81,141.95,1214.3
WELL B,10/26/15,252.68,118.39,183.34,1340.2
WELL B,10/27/15,254.58,119.69,190.39,1832.9
WELL B,10/28/15,183.58,99.12,162.6,1333.57
WELL B,10/29/15,150.92,54.89,89.56,1062.14
WELL B,10/30/15,248.08,118.26,190.54,1391.52
WELL B,10/31/15,254.76,95.89,170.55,1198.77
WELL B,11/1/15,224.3,165.14,224.34,1336.18
WELL B,11/2/15,280.28,116.38,184.29,1125.29
WELL B,11/3/15,322.14,156.08,239.13,1816.75
WELL B,11/4/15,376.67,181.79,254.4,1341.91
WELL B,11/5/15,386.61,173.55,272.79,1549.43
WELL B,11/6/15,350.75,111.9,252.52,1452.79
WELL B,11/7/15,302.42,90.01,121.6,1129.88
WELL B,11/8/15,246.22,62.57,131.83,968.99
WELL B,11/9/15,273.97,73.9,149.38,1012.21
WELL B,11/10/15,255.11,100.16,180.82,1145.34
WELL B,11/11/15,412.31,155.71,327.13,1681.17
WELL B,11/12/15,438.21,239.54,608.19,780.35
WELL B,11/13/15,440.57,143.01,357.52,787.16
WELL B,11/14/15,580.7,354.32,1223.69,1107.68
WELL B,11/15/15,448.78,236.29,236.29,854.3
WELL B,11/16/15,478.83,247.81,247.81,717.17
WELL B,11/17/15,349.41,131.72,218.68,627.83
WELL B,11/18/15,544.51,222.85,423.45,630.49
WELL B,11/19/15,378.11,12.25,26.95,666.55
WELL B,11/20/15,419.18,108.4,223.44,680.27
WELL B,11/21/15,439.04,180.24,361.75,789.02
WELL B,11/22/15,517.31,186.86,393.65,652.71
WELL B,11/23/15,101.8,539.31,616.65,808.97
WELL B,11/24/15,275.52,117.65,172.24,597.82
WELL B,11/25/15,249.17,106.05,173.47,747.66
WELL B,11/26/15,179.93,52.78,95.3,479.56
WELL B,11/27/15,511.52,331.63,501.12,1007.21
WELL B,11/28/15,523.21,228.7,549.52,899.89
WELL B,11/29/15,308.98,286.96,477.21,775.34
WELL B,11/30/15,295.89,154.51,185.66,996.9
WELL B,12/1/15,409.51,23.12,34.02,905.46
WELL B,12/2/15,230.33,12.11,15.69,625.51
WELL B,12/3/15,180.04,11.37,14.09,619.29
WELL B,12/4/15,0,0,0,0
WELL B,12/5/15,0,0,0,0
WELL B,12/6/15,0,0,0,0
WELL B,12/7/15,0,0,0,0
WELL B,12/8/15,0,0,0,0
WELL B,12/9/15,0,0,0,0
WELL B,12/10/15,0,0,0,0
WELL B,12/11/15,276.49,259.98,265.95,616.6
WELL B,12/12/15,443.88,327.43,344.83,821.66
WELL B,12/13/15,347,442,490.28,608
WELL B,12/14/15,335.04,375.55,395.66,689.15
WELL B,12/15/15,311.35,278.7,298.07,594.2
WELL B,12/16/15,275.83,274.28,288.32,452.32
WELL B,12/17/15,299.82,262.85,308.04,570.69
WELL B,12/18/15,256.37,132.23,160.13,582.4
WELL B,12/19/15,620,759,860.45,852
WELL B,12/20/15,559.5,435.75,476.67,859.27
WELL B,12/21/15,380.14,290.62,340.55,587.12
WELL B,12/22/15,596.36,427.3,469.2,859.45
WELL B,12/23/15,461.47,197.83,221.44,643.76
WELL B,12/24/15,312.68,328.06,367.09,514.05
WELL B,12/25/15,628.92,482.08,501.65,1365.37
WELL B,12/26/15,753.7,579.36,579.36,1197.74
WELL B,12/27/15,693.63,566.75,566.75,1091.52
WELL B,12/28/15,723.23,492.91,492.91,1045.45
WELL B,12/29/15,948.05,782.35,782.35,1585.31
WELL B,12/30/15,989.41,935.59,935.59,1386.95
WELL B,12/31/15,671.16,602.7,602.7,1299.57
WELL B,1/1/16,1344.25,876.61,876.61,1942.82
WELL B,1/2/16,1281.2,808.52,808.52,1926.36
WELL B,1/3/16,977.05,874.08,874.08,0
WELL B,1/4/16,713,902,902,1084
WELL B,1/5/16,579,744,744,709
WELL B,1/6/16,874.59,747.49,747.49,1145.35
WELL B,1/7/16,432,361.52,361.52,607.31
WELL B,1/8/16,651.41,548.55,548.55,785.3
WELL B,1/9/16,321.4,264.04,264.04,511.08
WELL B,1/10/16,667.74,535.21,535.21,759.29
WELL B,1/11/16,628.87,470.19,470.19,752.23
WELL B,1/12/16,638.2,525.76,525.76,851.15
WELL B,1/13/16,420.52,455.19,455.19,616.15
WELL B,1/14/16,605.61,310.9,310.9,538.64
WELL B,1/15/16,647.64,464.45,464.45,679.94
WELL B,1/16/16,699.99,452.97,452.97,635.9
WELL B,1/17/16,637,812,812,803
WELL B,1/18/16,641,824,824,753
WELL B,1/19/16,614.43,521.9,521.9,633.41
WELL B,1/20/16,657.62,474.12,474.12,616.53
WELL B,1/21/16,677.13,407.96,407.96,718.6
WELL B,1/22/16,529.82,539.91,539.91,687.73
WELL B,1/23/16,701.57,532.16,532.16,667.21
WELL B,1/24/16,650.3,643.62,643.62,659.31
WELL B,1/25/16,574.33,440.52,440.52,669.64
WELL B,1/26/16,475.87,352.92,352.92,428.44
WELL B,1/27/16,729.52,602.14,602.14,772.39
WELL B,1/28/16,573.6,407.45,407.45,618.4
WELL B,1/29/16,454.49,559.67,559.67,600.55
WELL B,1/30/16,558.9,719.81,719.81,647.64
WELL B,1/31/16,539.96,640.96,640.96,674.72
WELL B,2/1/16,609,796,796,820
WELL B,2/2/16,593,761,761,729
WELL B,2/3/16,587,723,723,680
WELL B,2/4/16,415.16,544.75,572.22,666.28
WELL B,2/5/16,461.46,691.78,713.13,593.79
WELL B,2/6/16,325.46,524.23,540.62,504.9
WELL B,2/7/16,495.47,701.72,722.01,768.75
WELL B,2/8/16,541.05,720.81,740.88,606.86
WELL B,2/9/16,483.88,733.13,742.47,686.79
WELL B,2/10/16,480.83,673.24,690.93,491.47
WELL B,2/11/16,566.74,735.93,774.14,638.05
WELL B,2/12/16,580.51,828.48,887.73,773.31
WELL B,2/13/16,359.67,463.22,481.27,376.22
WELL B,2/14/16,609.81,635.77,708.89,589.34
WELL B,2/15/16,595.08,635.64,672.26,632.54
WELL B,2/16/16,644.26,719.53,736.26,779.13
WELL B,2/17/16,545.52,542.51,559.88,622.11
WELL B,2/18/16,448.28,520.43,537.67,643.36
WELL B,2/19/16,591.13,636.88,668.46,677.95
WELL B,2/20/16,372.08,383.3,395.66,340.28
WELL B,2/21/16,408.33,455.84,471.98,727.69
WELL B,2/22/16,432,549,569.76,516
WELL B,2/23/16,539,666,691.99,641
WELL B,2/24/16,392.18,414.26,426.5,508.97
WELL B,2/25/16,441.18,486.05,501.14,527.88
WELL B,2/26/16,417.68,483.92,498.05,542.02
WELL B,2/27/16,546.86,524.89,671.48,507.4
WELL B,2/28/16,468.97,519.07,550.15,480.62
WELL B,2/29/16,472.07,491.11,538.44,502.5
WELL B,3/1/16,449.69,444.93,458.19,452.79
WELL B,3/2/16,429.57,406.39,418.47,525.8
WELL B,3/3/16,482.41,545.51,560.86,518.52
WELL B,3/4/16,521.39,510.17,526.85,532.95
WELL B,3/5/16,397.81,513.63,529.09,521.85
WELL B,3/6/16,377.79,458.59,479.91,596.52
WELL B,3/7/16,374.98,79.27,105.31,487.93
WELL B,3/8/16,464.11,879.36,905.21,412.82
WELL B,3/9/16,395.17,427.67,441.95,327.47
WELL B,3/10/16,0,0,0,0
WELL B,3/11/16,0,0,0,0
WELL B,3/12/16,0,0,0,0
WELL B,3/13/16,0,0,0,0
WELL B,3/14/16,0,0,0,0
WELL B,3/15/16,0,0,0,0
WELL B,3/16/16,0,0,0,0
WELL B,3/17/16,0,0,0,0
WELL B,3/18/16,0,0,0,0
WELL B,3/19/16,0,0,0,0
WELL B,3/20/16,0,0,0,0
WELL B,3/21/16,0,0,0,0
WELL B,3/22/16,0,0,0,0
WELL B,3/23/16,0,0,0,0
WELL B,3/24/16,0,0,0,0
WELL B,3/25/16,0,0,0,0
WELL B,3/26/16,0,0,0,0
WELL B,3/27/16,0,0,0,0
WELL B,3/28/16,0,0,0,0
WELL B,3/29/16,0,0,0,0
WELL B,3/30/16,0,0,0,0
WELL B,3/31/16,0,0,0,0
WELL B,4/1/16,0,0,0,0
WELL B,4/2/16,0,0,0,0
WELL B,4/3/16,0,0,0,0
WELL B,4/4/16,0,0,0,0
WELL B,4/5/16,0,0,0,0
WELL B,4/6/16,0,0,0,0
WELL B,4/7/16,0,0,0,0
WELL B,4/8/16,0,0,0,0
WELL B,4/9/16,0,0,0,0
WELL B,4/10/16,0,0,0,0
WELL B,4/11/16,0,0,0,0
WELL B,4/12/16,0,0,0,0
WELL B,4/13/16,220.65,465.53,478.64,599.73
WELL B,4/14/16,282.9,437.03,449.29,709.29
WELL B,4/15/16,365.08,566.59,584.84,868.5
WELL B,4/16/16,318.32,455.35,470.01,598.48
WELL B,4/17/16,308.76,401.68,415.87,508.28
WELL B,4/18/16,423.85,493.59,511.07,562.13
WELL B,4/19/16,299.82,424.54,460.79,537.05
WELL B,4/20/16,551,656,692.47,662
WELL B,4/21/16,474,593,615.62,518
WELL B,4/22/16,450,594,615.74,599
WELL B,4/23/16,424,610.78,633.95,607.38
WELL B,4/24/16,497.28,625.89,649.43,516.94
WELL B,4/25/16,338.3,525.87,545.76,504.37
WELL B,4/26/16,406,516.87,536.54,552.81
WELL B,4/27/16,375.77,655.12,673.59,586.67
WELL B,4/28/16,390.17,660.7,681.5,709.81
WELL B,4/29/16,374.11,506.85,520.37,522.26
WELL B,4/30/16,460.58,335.96,350.44,1166.38
WELL B,5/1/16,117.42,483.33,591.97,763.9
WELL B,5/2/16,466.86,464.58,708.62,754.41
WELL B,5/3/16,398.45,418.01,641.22,665.94
